scope,group,model,target,signal,constant,spearman,spearman_lo,spearman_hi,auroc,auroc_lo,auroc_hi,partial,partial_lo,partial_hi,n
condition,noise(sigma=0.3),dae_lam1w5_seed2,e,d,False,0.6766,0.6644,0.6887,0.8784,0.8703,0.8860,0.6794,0.6674,0.6909,10000
condition,noise(sigma=0.3),dae_lam1w5_seed2,e,r_A,False,0.6766,0.6644,0.6887,0.8784,0.8703,0.8860,0.6794,0.6674,0.6909,10000
condition,noise(sigma=0.3),dae_lam1w5_seed2,e,div,False,0.2194,0.2014,0.2389,0.6083,0.5953,0.6206,0.2171,0.1990,0.2369,10000
condition,noise(sigma=0.3),dae_lam1w5_seed2,e,g_lin,False,0.6742,0.6623,0.6861,0.8478,0.8393,0.8570,0.7016,0.6906,0.7123,10000
condition,noise(sigma=0.3),dae_lam1w5_seed2,e,sure,False,0.7146,0.7034,0.7256,0.8915,0.8841,0.8986,0.7156,0.7048,0.7266,10000
condition,noise(sigma=0.5),radial,e,b,False,0.3299,0.3110,0.3481,0.7237,0.7115,0.7360,,,,10000
condition,noise(sigma=0.5),radial,e,g,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,noise(sigma=0.5),radial,e,d,False,0.4773,0.4611,0.4932,0.7937,0.7830,0.8040,0.4081,0.3911,0.4239,10000
condition,noise(sigma=0.5),radial,e,r_A,False,0.4773,0.4611,0.4932,0.7937,0.7830,0.8040,0.4081,0.3911,0.4239,10000
condition,noise(sigma=0.5),radial,e,div,False,-0.4780,-0.4938,-0.4619,0.2053,0.1950,0.2160,-0.4084,-0.4242,-0.3913,10000
condition,noise(sigma=0.5),radial,e,g_lin,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,noise(sigma=0.5),radial,e,sure,False,0.4741,0.4574,0.4904,0.7918,0.7810,0.8018,0.4034,0.3868,0.4202,10000
condition,noise(sigma=0.5),pca64,e,b,False,0.0954,0.0771,0.1147,0.5674,0.5551,0.5804,,,,10000
condition,noise(sigma=0.5),pca64,e,g,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,noise(sigma=0.5),pca64,e,d,False,0.2960,0.2789,0.3136,0.6845,0.6723,0.6961,0.2930,0.2757,0.3104,10000
condition,noise(sigma=0.5),pca64,e,r_A,False,0.2960,0.2789,0.3136,0.6845,0.6723,0.6961,0.2930,0.2757,0.3104,10000
condition,noise(sigma=0.5),pca64,e,div,False,0.0077,-0.0122,0.0254,0.4984,0.4847,0.5118,0.0069,-0.0129,0.0247,10000
condition,noise(sigma=0.5),pca64,e,g_lin,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,noise(sigma=0.5),pca64,e,sure,False,0.3108,0.2937,0.3284,0.6922,0.6802,0.7041,0.3076,0.2904,0.3250,10000
condition,noise(sigma=0.5),dae_lam0_seed0,e,b,False,0.1071,0.0884,0.1256,0.5314,0.5187,0.5440,,,,10000
condition,noise(sigma=0.5),dae_lam0_seed0,e,g,False,0.7723,0.7635,0.7809,0.8889,0.8821,0.8958,0.7708,0.7621,0.7795,10000
condition,noise(sigma=0.5),dae_lam0_seed0,e,d,False,0.2526,0.2335,0.2710,0.6554,0.6427,0.6682,0.2557,0.2362,0.2743,10000
condition,noise(sigma=0.5),dae_lam0_seed0,e,r_A,False,0.2526,0.2335,0.2710,0.6554,0.6427,0.6682,0.2557,0.2362,0.2743,10000
condition,noise(sigma=0.5),dae_lam0_seed0,e,div,False,0.5779,0.5647,0.5910,0.7790,0.7697,0.7890,0.5751,0.5617,0.5882,10000
condition,noise(sigma=0.5),dae_lam0_seed0,e,g_lin,False,0.7502,0.7414,0.7590,0.8830,0.8758,0.8900,0.7496,0.7409,0.7584,10000
condition,noise(sigma=0.5),dae_lam0_seed0,e,sure,False,0.3934,0.3755,0.4099,0.7246,0.7134,0.7363,0.3952,0.3776,0.4120,10000
condition,noise(sigma=0.5),dae_lam0_seed1,e,b,False,0.1349,0.1166,0.1540,0.5519,0.5403,0.5639,,,,10000
condition,noise(sigma=0.5),dae_lam0_seed1,e,g,False,0.6976,0.6868,0.7087,0.8537,0.8456,0.8624,0.6919,0.6810,0.7033,10000
condition,noise(sigma=0.5),dae_lam0_seed1,e,d,False,0.2855,0.2682,0.3051,0.6600,0.6473,0.6733,0.2872,0.2688,0.3069,10000
condition,noise(sigma=0.5),dae_lam0_seed1,e,r_A,False,0.2855,0.2682,0.3051,0.6600,0.6473,0.6733,0.2872,0.2688,0.3069,10000
condition,noise(sigma=0.5),dae_lam0_seed1,e,div,False,0.4589,0.4432,0.4740,0.7188,0.7070,0.7302,0.4522,0.4363,0.4673,10000
condition,noise(sigma=0.5),dae_lam0_seed1,e,g_lin,False,0.0916,0.0723,0.1114,0.5488,0.5370,0.5609,0.1219,0.1028,0.1410,10000
condition,noise(sigma=0.5),dae_lam0_seed1,e,sure,False,0.3941,0.3772,0.4114,0.7100,0.6985,0.7225,0.3938,0.3768,0.4117,10000
condition,noise(sigma=0.5),dae_lam0_seed2,e,b,False,0.1356,0.1175,0.1550,0.5676,0.5558,0.5794,,,,10000
condition,noise(sigma=0.5),dae_lam0_seed2,e,g,False,0.6831,0.6721,0.6944,0.8336,0.8243,0.8423,0.6886,0.6773,0.7002,10000
condition,noise(sigma=0.5),dae_lam0_seed2,e,d,False,0.3090,0.2915,0.3285,0.6818,0.6697,0.6944,0.3077,0.2904,0.3266,10000
condition,noise(sigma=0.5),dae_lam0_seed2,e,r_A,False,0.3090,0.2915,0.3285,0.6818,0.6697,0.6944,0.3077,0.2904,0.3266,10000
condition,noise(sigma=0.5),dae_lam0_seed2,e,div,False,0.4350,0.4190,0.4499,0.6991,0.6882,0.7112,0.4362,0.4203,0.4513,10000
condition,noise(sigma=0.5),dae_lam0_seed2,e,g_lin,False,0.4410,0.4238,0.4559,0.7349,0.7243,0.7448,0.4665,0.4503,0.4812,10000
condition,noise(sigma=0.5),dae_lam0_seed2,e,sure,False,0.4081,0.3906,0.4255,0.7268,0.7157,0.7384,0.4069,0.3894,0.4246,10000
condition,noise(sigma=0.5),dae_lam1_seed0,e,b,False,0.5007,0.4848,0.5179,0.8695,0.8600,0.8795,,,,10000
condition,noise(sigma=0.5),dae_lam1_seed0,e,g,False,0.1054,0.0855,0.1244,0.5502,0.5371,0.5632,0.0931,0.0738,0.1134,10000
condition,noise(sigma=0.5),dae_lam1_seed0,e,d,False,0.8750,0.8694,0.8805,0.9644,0.9612,0.9676,0.8332,0.8267,0.8402,10000
condition,noise(sigma=0.5),dae_lam1_seed0,e,r_A,False,0.8750,0.8694,0.8805,0.9644,0.9612,0.9676,0.8332,0.8267,0.8402,10000
condition,noise(sigma=0.5),dae_lam1_seed0,e,div,False,0.0021,-0.0169,0.0219,0.5035,0.4905,0.5171,-0.0031,-0.0229,0.0178,10000
condition,noise(sigma=0.5),dae_lam1_seed0,e,g_lin,False,0.0649,0.0444,0.0849,0.5362,0.5223,0.5497,0.0519,0.0320,0.0725,10000
condition,noise(sigma=0.5),dae_lam1_seed0,e,sure,False,0.8846,0.8793,0.8896,0.9679,0.9649,0.9709,0.8444,0.8384,0.8506,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e,b,False,0.1147,0.0967,0.1336,0.5340,0.5217,0.5464,,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e,g,False,0.5790,0.5663,0.5923,0.8085,0.7991,0.8178,0.5751,0.5625,0.5883,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e,d,False,0.3488,0.3311,0.3676,0.7008,0.6885,0.7136,0.3526,0.3346,0.3711,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e,r_A,False,0.3488,0.3311,0.3676,0.7008,0.6885,0.7136,0.3526,0.3346,0.3711,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e,div,False,0.3932,0.3781,0.4092,0.6885,0.6764,0.7009,0.3812,0.3653,0.3977,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e,g_lin,False,0.5666,0.5523,0.5801,0.8057,0.7968,0.8149,0.5976,0.5843,0.6102,10000
condition,noise(sigma=0.5),dae_lam1w5_seed0,e,sure,False,0.4313,0.4141,0.4486,0.7414,0.7300,0.7525,0.4318,0.4147,0.4487,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e,b,False,-0.2034,-0.2219,-0.1846,0.3450,0.3331,0.3572,,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e,g,False,0.5727,0.5589,0.5872,0.8268,0.8164,0.8360,0.5472,0.5336,0.5623,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e,d,False,0.5730,0.5577,0.5866,0.8236,0.8124,0.8331,0.5602,0.5455,0.5742,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e,r_A,False,0.5730,0.5577,0.5866,0.8236,0.8124,0.8331,0.5602,0.5455,0.5742,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e,div,False,-0.1249,-0.1459,-0.1044,0.3908,0.3773,0.4052,-0.0659,-0.0864,-0.0460,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e,g_lin,False,0.4068,0.3884,0.4238,0.7581,0.7442,0.7701,0.3721,0.3531,0.3900,10000
condition,noise(sigma=0.5),dae_lam1w5_seed1,e,sure,False,0.5938,0.5795,0.6069,0.8286,0.8182,0.8375,0.5894,0.5758,0.6025,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e,b,False,0.2001,0.1822,0.2182,0.5872,0.5749,0.5996,,,,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e,g,False,0.4945,0.4796,0.5102,0.7656,0.7551,0.7767,0.4962,0.4807,0.5118,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e,d,False,0.3910,0.3742,0.4092,0.7225,0.7105,0.7344,0.3859,0.3683,0.4051,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e,r_A,False,0.3910,0.3742,0.4092,0.7225,0.7105,0.7344,0.3859,0.3683,0.4051,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e,div,False,0.2450,0.2264,0.2644,0.6147,0.6024,0.6278,0.2425,0.2235,0.2617,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e,g_lin,False,0.4787,0.4634,0.4949,0.7543,0.7441,0.7653,0.4439,0.4268,0.4605,10000
condition,noise(sigma=0.5),dae_lam1w5_seed2,e,sure,False,0.4486,0.4324,0.4656,0.7509,0.7391,0.7620,0.4424,0.4255,0.4596,10000
condition,blur(std=0.5),radial,e,b,False,0.3386,0.3217,0.3568,0.6472,0.6346,0.6598,,,,10000
condition,blur(std=0.5),radial,e,g,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,blur(std=0.5),radial,e,d,False,0.8913,0.8867,0.8954,0.9700,0.9668,0.9730,0.8987,0.8937,0.9033,10000
condition,blur(std=0.5),radial,e,r_A,False,0.9870,0.9861,0.9878,0.9987,0.9983,0.9990,0.9861,0.9852,0.9870,10000
condition,blur(std=0.5),pca64,e,b,False,0.2203,0.2029,0.2399,0.5940,0.5825,0.6069,,,,10000
condition,blur(std=0.5),pca64,e,g,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,blur(std=0.5),pca64,e,d,False,0.9757,0.9746,0.9769,0.9926,0.9915,0.9936,0.9806,0.9797,0.9814,10000
condition,blur(std=0.5),pca64,e,r_A,False,0.9901,0.9896,0.9905,0.9958,0.9951,0.9965,0.9905,0.9900,0.9909,10000
condition,blur(std=0.5),dae_lam0_seed0,e,b,False,0.0411,0.0236,0.0608,0.5157,0.5036,0.5283,,,,10000
condition,blur(std=0.5),dae_lam0_seed0,e,g,False,0.7077,0.6966,0.7188,0.8528,0.8445,0.8613,0.7078,0.6971,0.7189,10000
condition,blur(std=0.5),dae_lam0_seed0,e,d,False,0.9388,0.9358,0.9416,0.9860,0.9843,0.9876,0.9469,0.9443,0.9493,10000
condition,blur(std=0.5),dae_lam0_seed0,e,r_A,False,0.9837,0.9828,0.9844,0.9947,0.9938,0.9955,0.9860,0.9853,0.9866,10000
condition,blur(std=0.5),dae_lam0_seed1,e,b,False,0.0434,0.0262,0.0627,0.5145,0.5014,0.5279,,,,10000
condition,blur(std=0.5),dae_lam0_seed1,e,g,False,0.7261,0.7154,0.7367,0.8570,0.8485,0.8656,0.7255,0.7146,0.7362,10000
condition,blur(std=0.5),dae_lam0_seed1,e,d,False,0.9505,0.9482,0.9527,0.9876,0.9859,0.9891,0.9546,0.9526,0.9564,10000
condition,blur(std=0.5),dae_lam0_seed1,e,r_A,False,0.9839,0.9830,0.9846,0.9943,0.9932,0.9952,0.9864,0.9857,0.9871,10000
condition,blur(std=0.5),dae_lam0_seed2,e,b,False,0.0298,0.0124,0.0488,0.5138,0.5017,0.5277,,,,10000
condition,blur(std=0.5),dae_lam0_seed2,e,g,False,0.6962,0.6852,0.7063,0.8388,0.8302,0.8478,0.7030,0.6921,0.7137,10000
condition,blur(std=0.5),dae_lam0_seed2,e,d,False,0.9542,0.9521,0.9562,0.9891,0.9877,0.9905,0.9578,0.9558,0.9596,10000
condition,blur(std=0.5),dae_lam0_seed2,e,r_A,False,0.9838,0.9829,0.9845,0.9939,0.9930,0.9948,0.9867,0.9860,0.9873,10000
condition,blur(std=0.5),dae_lam1_seed0,e,b,False,0.5055,0.4893,0.5225,0.8721,0.8624,0.8819,,,,10000
condition,blur(std=0.5),dae_lam1_seed0,e,g,False,0.7610,0.7514,0.7708,0.8697,0.8618,0.8784,0.7154,0.7044,0.7266,10000
condition,blur(std=0.5),dae_lam1_seed0,e,d,False,0.9954,0.9950,0.9957,0.9992,0.9989,0.9995,0.9939,0.9934,0.9944,10000
condition,blur(std=0.5),dae_lam1_seed0,e,r_A,False,0.9956,0.9952,0.9960,0.9991,0.9988,0.9994,0.9941,0.9937,0.9946,10000
condition,blur(std=0.5),dae_lam1w5_seed0,e,b,False,0.0444,0.0269,0.0636,0.5233,0.5111,0.5366,,,,10000
condition,blur(std=0.5),dae_lam1w5_seed0,e,g,False,0.6291,0.6171,0.6419,0.8314,0.8219,0.8411,0.6326,0.6208,0.6449,10000
condition,blur(std=0.5),dae_lam1w5_seed0,e,d,False,0.9598,0.9579,0.9615,0.9882,0.9867,0.9897,0.9642,0.9626,0.9658,10000
condition,blur(std=0.5),dae_lam1w5_seed0,e,r_A,False,0.9845,0.9836,0.9852,0.9933,0.9922,0.9942,0.9860,0.9853,0.9867,10000
condition,blur(std=0.5),dae_lam1w5_seed1,e,b,False,0.0438,0.0265,0.0633,0.5193,0.5066,0.5325,,,,10000
condition,blur(std=0.5),dae_lam1w5_seed1,e,g,False,0.6788,0.6679,0.6916,0.8487,0.8396,0.8577,0.6848,0.6740,0.6973,10000
condition,blur(std=0.5),dae_lam1w5_seed1,e,d,False,0.9662,0.9647,0.9675,0.9892,0.9879,0.9905,0.9683,0.9669,0.9696,10000
condition,blur(std=0.5),dae_lam1w5_seed1,e,r_A,False,0.9844,0.9836,0.9851,0.9930,0.9919,0.9940,0.9863,0.9855,0.9869,10000
condition,blur(std=0.5),dae_lam1w5_seed2,e,b,False,0.0285,0.0106,0.0484,0.5163,0.5041,0.5296,,,,10000
condition,blur(std=0.5),dae_lam1w5_seed2,e,g,False,0.6379,0.6261,0.6510,0.8505,0.8414,0.8595,0.6382,0.6266,0.6509,10000
condition,blur(std=0.5),dae_lam1w5_seed2,e,d,False,0.9726,0.9713,0.9737,0.9910,0.9897,0.9922,0.9749,0.9737,0.9759,10000
condition,blur(std=0.5),dae_lam1w5_seed2,e,r_A,False,0.9865,0.9858,0.9871,0.9931,0.9920,0.9941,0.9880,0.9873,0.9886,10000
condition,blur(std=1),radial,e,b,False,0.3260,0.3082,0.3447,0.6062,0.5944,0.6187,,,,10000
condition,blur(std=1),radial,e,g,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,blur(std=1),radial,e,d,False,0.7090,0.6968,0.7208,0.8692,0.8594,0.8783,0.7669,0.7571,0.7764,10000
condition,blur(std=1),radial,e,r_A,False,0.8757,0.8695,0.8813,0.9428,0.9373,0.9481,0.8826,0.8768,0.8878,10000
condition,blur(std=1),pca64,e,b,False,0.4972,0.4828,0.5128,0.7135,0.7025,0.7256,,,,10000
condition,blur(std=1),pca64,e,g,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,blur(std=1),pca64,e,d,False,0.6589,0.6466,0.6710,0.8476,0.8387,0.8570,0.6964,0.6852,0.7068,10000
condition,blur(std=1),pca64,e,r_A,False,0.8478,0.8409,0.8550,0.9200,0.9138,0.9259,0.7945,0.7853,0.8038,10000
condition,blur(std=1),dae_lam0_seed0,e,b,False,0.2531,0.2364,0.2729,0.6127,0.6008,0.6261,,,,10000
condition,blur(std=1),dae_lam0_seed0,e,g,False,0.4953,0.4799,0.5112,0.7791,0.7688,0.7895,0.4401,0.4224,0.4567,10000
condition,blur(std=1),dae_lam0_seed0,e,d,False,0.4468,0.4317,0.4631,0.7152,0.7036,0.7259,0.4297,0.4153,0.4446,10000
condition,blur(std=1),dae_lam0_seed0,e,r_A,False,0.8324,0.8251,0.8403,0.9122,0.9055,0.9187,0.8242,0.8163,0.8314,10000
condition,blur(std=1),dae_lam0_seed1,e,b,False,0.2715,0.2550,0.2914,0.6257,0.6131,0.6389,,,,10000
condition,blur(std=1),dae_lam0_seed1,e,g,False,0.4992,0.4840,0.5151,0.7809,0.7710,0.7914,0.4399,0.4228,0.4559,10000
condition,blur(std=1),dae_lam0_seed1,e,d,False,0.4594,0.4443,0.4753,0.7261,0.7144,0.7374,0.4195,0.4048,0.4341,10000
condition,blur(std=1),dae_lam0_seed1,e,r_A,False,0.8414,0.8339,0.8491,0.9169,0.9102,0.9233,0.8290,0.8208,0.8365,10000
condition,blur(std=1),dae_lam0_seed2,e,b,False,0.2686,0.2520,0.2880,0.6286,0.6167,0.6421,,,,10000
condition,blur(std=1),dae_lam0_seed2,e,g,False,0.4372,0.4193,0.4527,0.7502,0.7390,0.7616,0.4238,0.4063,0.4404,10000
condition,blur(std=1),dae_lam0_seed2,e,d,False,0.5078,0.4927,0.5237,0.7606,0.7501,0.7711,0.5110,0.4971,0.5250,10000
condition,blur(std=1),dae_lam0_seed2,e,r_A,False,0.8568,0.8503,0.8635,0.9228,0.9167,0.9289,0.8447,0.8373,0.8520,10000
condition,blur(std=1),dae_lam1_seed0,e,b,False,0.5062,0.4899,0.5231,0.8720,0.8622,0.8817,,,,10000
condition,blur(std=1),dae_lam1_seed0,e,g,False,0.7834,0.7744,0.7925,0.8765,0.8684,0.8842,0.7484,0.7383,0.7585,10000
condition,blur(std=1),dae_lam1_seed0,e,d,False,0.9697,0.9676,0.9716,0.9947,0.9935,0.9957,0.9616,0.9590,0.9638,10000
condition,blur(std=1),dae_lam1_seed0,e,r_A,False,0.9750,0.9731,0.9767,0.9944,0.9931,0.9955,0.9665,0.9641,0.9687,10000
condition,blur(std=1),dae_lam1w5_seed0,e,b,False,0.2114,0.1940,0.2315,0.5867,0.5750,0.5996,,,,10000
condition,blur(std=1),dae_lam1w5_seed0,e,g,False,0.4578,0.4422,0.4741,0.7472,0.7357,0.7588,0.4157,0.3990,0.4323,10000
condition,blur(std=1),dae_lam1w5_seed0,e,d,False,0.4506,0.4348,0.4672,0.7231,0.7122,0.7343,0.4830,0.4689,0.4986,10000
condition,blur(std=1),dae_lam1w5_seed0,e,r_A,False,0.8257,0.8183,0.8337,0.9152,0.9083,0.9215,0.8216,0.8137,0.8293,10000
condition,blur(std=1),dae_lam1w5_seed1,e,b,False,0.1497,0.1322,0.1699,0.5630,0.5509,0.5764,,,,10000
condition,blur(std=1),dae_lam1w5_seed1,e,g,False,0.5281,0.5119,0.5439,0.7868,0.7757,0.7974,0.5199,0.5047,0.5358,10000
condition,blur(std=1),dae_lam1w5_seed1,e,d,False,0.4010,0.3849,0.4186,0.7224,0.7103,0.7345,0.4518,0.4351,0.4687,10000
condition,blur(std=1),dae_lam1w5_seed1,e,r_A,False,0.8377,0.8305,0.8450,0.9258,0.9193,0.9320,0.8354,0.8280,0.8429,10000
condition,blur(std=1),dae_lam1w5_seed2,e,b,False,0.1699,0.1522,0.1907,0.5762,0.5645,0.5899,,,,10000
condition,blur(std=1),dae_lam1w5_seed2,e,g,False,0.5720,0.5594,0.5858,0.7918,0.7812,0.8011,0.5554,0.5415,0.5689,10000
condition,blur(std=1),dae_lam1w5_seed2,e,d,False,0.5037,0.4885,0.5207,0.7698,0.7599,0.7802,0.6214,0.6092,0.6340,10000
condition,blur(std=1),dae_lam1w5_seed2,e,r_A,False,0.8531,0.8464,0.8601,0.9320,0.9256,0.9383,0.8525,0.8459,0.8595,10000
condition,blur(std=1.5),radial,e,b,False,0.3943,0.3766,0.4125,0.6217,0.6106,0.6334,,,,10000
condition,blur(std=1.5),radial,e,g,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,blur(std=1.5),radial,e,d,False,0.6075,0.5924,0.6221,0.8002,0.7880,0.8122,0.6849,0.6725,0.6960,10000
condition,blur(std=1.5),radial,e,r_A,False,0.7627,0.7531,0.7722,0.8743,0.8662,0.8819,0.8091,0.8017,0.8163,10000
condition,blur(std=1.5),pca64,e,b,False,0.6449,0.6327,0.6579,0.7786,0.7694,0.7887,,,,10000
condition,blur(std=1.5),pca64,e,g,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,blur(std=1.5),pca64,e,d,False,0.4522,0.4357,0.4675,0.7118,0.7004,0.7246,0.4091,0.3902,0.4264,10000
condition,blur(std=1.5),pca64,e,r_A,False,0.7576,0.7472,0.7678,0.8597,0.8519,0.8680,0.5507,0.5340,0.5678,10000
condition,blur(std=1.5),dae_lam0_seed0,e,b,False,0.5441,0.5302,0.5587,0.7159,0.7038,0.7266,,,,10000
condition,blur(std=1.5),dae_lam0_seed0,e,g,False,0.5161,0.5001,0.5320,0.7227,0.7106,0.7338,0.1637,0.1418,0.1855,10000
condition,blur(std=1.5),dae_lam0_seed0,e,d,False,0.6289,0.6166,0.6417,0.7763,0.7661,0.7853,0.3825,0.3641,0.3998,10000
condition,blur(std=1.5),dae_lam0_seed0,e,r_A,False,0.7489,0.7393,0.7588,0.8634,0.8553,0.8715,0.6156,0.6012,0.6305,10000
condition,blur(std=1.5),dae_lam0_seed1,e,b,False,0.5441,0.5296,0.5589,0.7144,0.7026,0.7253,,,,10000
condition,blur(std=1.5),dae_lam0_seed1,e,g,False,0.4977,0.4811,0.5129,0.7168,0.7044,0.7282,0.1779,0.1573,0.1984,10000
condition,blur(std=1.5),dae_lam0_seed1,e,d,False,0.6173,0.6043,0.6305,0.7661,0.7559,0.7753,0.3476,0.3288,0.3657,10000
condition,blur(std=1.5),dae_lam0_seed1,e,r_A,False,0.7622,0.7528,0.7714,0.8613,0.8533,0.8690,0.6361,0.6226,0.6501,10000
condition,blur(std=1.5),dae_lam0_seed2,e,b,False,0.5212,0.5076,0.5364,0.7091,0.6978,0.7212,,,,10000
condition,blur(std=1.5),dae_lam0_seed2,e,g,False,0.3580,0.3389,0.3752,0.6582,0.6444,0.6709,0.1691,0.1484,0.1898,10000
condition,blur(std=1.5),dae_lam0_seed2,e,d,False,0.6086,0.5964,0.6222,0.7680,0.7583,0.7783,0.3766,0.3597,0.3945,10000
condition,blur(std=1.5),dae_lam0_seed2,e,r_A,False,0.7542,0.7445,0.7639,0.8691,0.8602,0.8769,0.6414,0.6280,0.6555,10000
condition,blur(std=1.5),dae_lam1_seed0,e,b,False,0.5055,0.4890,0.5224,0.8711,0.8613,0.8809,,,,10000
condition,blur(std=1.5),dae_lam1_seed0,e,g,False,0.7791,0.7698,0.7882,0.8749,0.8669,0.8825,0.7661,0.7567,0.7753,10000
condition,blur(std=1.5),dae_lam1_seed0,e,d,False,0.9445,0.9413,0.9475,0.9894,0.9877,0.9909,0.9331,0.9294,0.9363,10000
condition,blur(std=1.5),dae_lam1_seed0,e,r_A,False,0.9581,0.9556,0.9604,0.9892,0.9874,0.9908,0.9440,0.9407,0.9468,10000
condition,blur(std=1.5),dae_lam1w5_seed0,e,b,False,0.4676,0.4529,0.4840,0.6770,0.6655,0.6887,,,,10000
condition,blur(std=1.5),dae_lam1w5_seed0,e,g,False,0.5115,0.4954,0.5270,0.7408,0.7302,0.7511,0.2953,0.2754,0.3150,10000
condition,blur(std=1.5),dae_lam1w5_seed0,e,d,False,0.5749,0.5614,0.5895,0.7495,0.7393,0.7593,0.4047,0.3862,0.4217,10000
condition,blur(std=1.5),dae_lam1w5_seed0,e,r_A,False,0.6995,0.6887,0.7105,0.8308,0.8214,0.8391,0.5918,0.5777,0.6059,10000
condition,blur(std=1.5),dae_lam1w5_seed1,e,b,False,0.3662,0.3510,0.3845,0.6388,0.6273,0.6513,,,,10000
condition,blur(std=1.5),dae_lam1w5_seed1,e,g,False,0.5397,0.5255,0.5543,0.7539,0.7438,0.7645,0.4267,0.4097,0.4433,10000
condition,blur(std=1.5),dae_lam1w5_seed1,e,d,False,0.4783,0.4631,0.4942,0.7064,0.6959,0.7177,0.3539,0.3367,0.3706,10000
condition,blur(std=1.5),dae_lam1w5_seed1,e,r_A,False,0.6618,0.6495,0.6749,0.8283,0.8189,0.8379,0.5972,0.5830,0.6121,10000
condition,blur(std=1.5),dae_lam1w5_seed2,e,b,False,0.4142,0.3995,0.4312,0.6557,0.6449,0.6680,,,,10000
condition,blur(std=1.5),dae_lam1w5_seed2,e,g,False,0.6040,0.5911,0.6168,0.7999,0.7909,0.8093,0.5171,0.5023,0.5319,10000
condition,blur(std=1.5),dae_lam1w5_seed2,e,d,False,0.5331,0.5190,0.5473,0.7277,0.7170,0.7383,0.4320,0.4146,0.4476,10000
condition,blur(std=1.5),dae_lam1w5_seed2,e,r_A,False,0.7065,0.6947,0.7178,0.8438,0.8347,0.8521,0.6389,0.6253,0.6516,10000
condition,blur(std=2),radial,e,b,False,0.4869,0.4707,0.5042,0.6452,0.6338,0.6566,,,,10000
condition,blur(std=2),radial,e,g,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,blur(std=2),radial,e,d,False,0.5722,0.5567,0.5880,0.7736,0.7606,0.7848,0.6395,0.6269,0.6512,10000
condition,blur(std=2),radial,e,r_A,False,0.6273,0.6143,0.6403,0.8206,0.8107,0.8296,0.7467,0.7378,0.7549,10000
condition,blur(std=2),pca64,e,b,False,0.7214,0.7105,0.7316,0.8111,0.8016,0.8207,,,,10000
condition,blur(std=2),pca64,e,g,True,,,,0.5000,0.5000,0.5000,,,,10000
condition,blur(std=2),pca64,e,d,False,0.4424,0.4260,0.4574,0.6803,0.6693,0.6928,0.2626,0.2423,0.2829,10000
condition,blur(std=2),pca64,e,r_A,False,0.7284,0.7187,0.7383,0.8124,0.8034,0.8210,0.3899,0.3715,0.4094,10000
condition,blur(std=2),dae_lam0_seed0,e,b,False,0.7146,0.7042,0.7249,0.7987,0.7887,0.8078,,,,10000
condition,blur(std=2),dae_lam0_seed0,e,g,False,0.6637,0.6519,0.6758,0.7736,0.7639,0.7831,0.1119,0.0896,0.1349,10000
condition,blur(std=2),dae_lam0_seed0,e,d,False,0.7626,0.7536,0.7712,0.8223,0.8135,0.8306,0.3807,0.3624,0.3997,10000
condition,blur(std=2),dae_lam0_seed0,e,r_A,False,0.7780,0.7692,0.7867,0.8415,0.8329,0.8497,0.4553,0.4384,0.4736,10000
condition,blur(std=2),dae_lam0_seed1,e,b,False,0.7035,0.6924,0.7144,0.7913,0.7811,0.8006,,,,10000
condition,blur(std=2),dae_lam0_seed1,e,g,False,0.6373,0.6247,0.6494,0.7640,0.7539,0.7738,0.1332,0.1129,0.1545,10000
condition,blur(std=2),dae_lam0_seed1,e,d,False,0.7443,0.7344,0.7538,0.8113,0.8023,0.8201,0.3481,0.3297,0.3683,10000
